product_name_clean,date,price,main_category,sub_category,discount
مطهر ديتول، 475 مل - 2 عبوة,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
بيورا سيمبل معطر تواليت - 1 قطعة,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز سلك مواعين - 10 قطع,2026-05-11,10.0,Cleaning Tools,Cleaning Supplies,0.0
سائل كراون لتلميع الأحذية - بني - 75 مل,2026-05-11,75.0,Cleaning Tools,Cleaning Supplies,0.0
كراون ملمع الأحذية السائل - 75 مل,2026-05-11,75.0,Cleaning Tools,Cleaning Supplies,0.0
ديفا تول منظف سائل متعدد الاستخدامات برائحة التفاح - 500مل,2026-05-11,137.0,Cleaning Tools,Cleaning Supplies,0.0
زورو اسفنجة تنظيف - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
مسحوق غسالات الأطباق فيبا - 1.1كجم + ملح غسالات الأطباق - 1.5كجم,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
مسحوق غسالات الأطباق فيبا - 1.1كجم + ملح غسالات الأطباق - 1.5كجم + مساعد شطف - 285 مل,2026-05-11,285.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل منظف تواليت برائحة التفاح - 500 مل,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك زيرو منظف تواليت - 500 مل,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
ملمع اثاث بليدج - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
سبراي سيلفر الملمع للأحذية الشامواه - أزرق غامق - 200 مل,2026-05-11,200.0,Cleaning Tools,Cleaning Supplies,0.0
كريم تلميع الأحذية سيلفر تويست أند شاين - شفاف - 50 مل,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
سيف منظف كريمي متعدد الاستخدامات - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
بورا أقراص منظفة للتواليت برائحة التوت - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
جلاسي زجاجة إعادة تعبئة سائل منظف للزجاج والنوافذ برائحة التفاح - 600 مل,2026-05-11,600.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف مراحيض سائل برائحة الورد - 700 مل,2026-05-11,12.0,Cleaning Tools,Cleaning Supplies,0.0
جلاسي منظف شبابيك - 475 مل,2026-05-11,475.0,Cleaning Tools,Cleaning Supplies,0.0
ديفا تول منظف سائل متعدد الاستخدامات برائحة التفاح - 250مل,2026-05-11,80.0,Cleaning Tools,Cleaning Supplies,0.0
جلاسي زجاجة إعادة تعبئة سائل منظف للزجاج والنوافذ برائحة الصنوبر - 600 مل,2026-05-11,600.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا فوط تنظيف متعددة الأغراض - 6 قطع,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
منظف المرحاض هاربيك باور - بالليمون - 700 مل - 2 قطعة,2026-05-11,8.0,Cleaning Tools,Cleaning Supplies,0.0
كريم تلميع الأحذية سيلفر - شفاف - 50 مل,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
سائل غسيل الأطباق بالليمون الأخضر من أوكسي - 600 مل,2026-05-11,9.0,Cleaning Tools,Cleaning Supplies,0.0
ديتول سائل معقّم ومطهر - 475 مل,2026-05-11,475.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر ملمع أحذية سائل - 50 مل - شفاف,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
فينيش اقراص غسالات الاطباق بتألق الليمون - 50 قرص,2026-05-11,7.0,Cleaning Tools,Cleaning Supplies,0.0
منظف حمام مستر ماسل - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس فريش منظف زجاج - 600 مل + عبوة اعادة تعبئة - 600 مل,2026-05-11,600.0,Cleaning Tools,Cleaning Supplies,0.0
فيبا سائل غسيل الأطباق بالليمون - 520 مل,2026-05-11,520.0,Cleaning Tools,Cleaning Supplies,0.0
بيورا معطر ومنظف للتواليت - رائحة اللافندر - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
منظف التواليت ماكسيل برائحة نسيم المحيط - 500 مل,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
ديفا تول منظف سائل متعدد الاستخدامات برائحة الصنوبر - 250مل,2026-05-11,80.0,Cleaning Tools,Cleaning Supplies,0.0
منظف هاربيك باور بلس - 700 مل - 3 قطع,2026-05-11,12.0,Cleaning Tools,Cleaning Supplies,0.0
منظف حمام هوي - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
منظف الجلد ماكسيل ماجيك 5في1 - 700 مل,2026-05-11,22.0,Cleaning Tools,Cleaning Supplies,0.0
ملمع اثاث بليدج اوريجنال - 300 مل,2026-05-11,300.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك منظف حمامات بقوة الاوكسجين - 700 مل,2026-05-11,19.0,Cleaning Tools,Cleaning Supplies,0.0
سائل غسيل الأطباق أوكسي برايت بالليمون الأصفر - 600 مل,2026-05-11,9.0,Cleaning Tools,Cleaning Supplies,0.0
منظف و مطهر مستر ماسل متعدد الاستخدامات، لافندر - 1 لتر,2026-05-11,158.0,Cleaning Tools,Cleaning Supplies,0.0
موشن منظف للخشب - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
أوكسي سائل تنظيف الأطباق برائحة الليمون الأصفر - 350 مل,2026-05-11,350.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا ألترا فريش إسفنجة مواعين مضادة للبكتيريا - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
منظف الأرضيات ديتول المضاد للبكتيريا أكوا - 1.8 لتر,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس 1x5 منظف ومطهر منزلي بالليمون - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس منظف المطبخ - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
فينيش اقراص غسالات الاطباق برائحة الليمون - 30 قرص,2026-05-11,30.0,Cleaning Tools,Cleaning Supplies,0.0
فيبا سائل تنظيف الاطباق برائحة الليمون الاصفر - 730 مل,2026-05-11,6.0,Cleaning Tools,Cleaning Supplies,0.0
فيلدا أسفنجة مواعين مرنة - قطعتين,2026-05-11,199.0,Cleaning Tools,Cleaning Supplies,0.0
لودفيك أقراص غسالة الاطباق الكل في واحد - 14 قرص,2026-05-11,14.0,Cleaning Tools,Cleaning Supplies,0.0
باودر فانيش أوكسي أكشن لإزالة البقع - 450 جرام,2026-05-11,450.0,Cleaning Tools,Cleaning Supplies,0.0
ويندكس أوريجينال عبوة اعادة تعبئة منظف زجاج - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
منظف متعدد الأغراض مستر ماسل 5 في 1 - 500مل,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك أوشن منظف حمامات - 700 مل,2026-05-11,19.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف المرحاض برائحة الليمون - 700 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
برميير فوط تنظيف جامبو,2026-05-11,29.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك أقراص منظفة للتواليت بالصنوبر - 35 جم - قطعتين,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس فريش منظف زجاج - 600 مل,2026-05-11,600.0,Cleaning Tools,Cleaning Supplies,0.0
برميير فوط تنظيف تيفال - 2 قطعة,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
جلاسي سائل منظف للزجاج والنوافذ - 600 مل,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
ديتول سبراي منظف للمطبخ - 500 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
ويندكس أوريجينال منظف زجاج برائحة الياسمين - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ويندكس أوريجينال عبوة اعادة تعبئة منظف زجاج برائحة اللافندر - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
اوكسي سائل تنظيف الاطباق برائحة الليمون الاخضر و النعناع - 675 مل,2026-05-11,9.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك باور بلس منظف المرحاض - 700 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
فينيش ألتيميت بلس الكل في واحد أقراص غسالة الأطباق بتألق الليمون - 45 قرص,2026-05-11,45.0,Cleaning Tools,Cleaning Supplies,0.0
ديتول أكوا منظف ارضيات مضاد للبكتيريا - 650 مل,2026-05-11,650.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف الحمامات برائحة الورود - 700 مل,2026-05-11,8.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف مراحيض سائل برائحة الورد - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
واريتكس سلك مواعين ستانلس ستيل - 12 جم - 3 قطع,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
فينيش مسحوق غسالة أطباق بالليمون - 1كجم,2026-05-11,436.0,Cleaning Tools,Cleaning Supplies,0.0
فيبا منظف لغسالات الأطباق - 285 مل,2026-05-11,15.0,Cleaning Tools,Cleaning Supplies,0.0
ديتول منظف الحمام 4 في 1 - 500 مل,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور منظف زجاج برائحة اللافندر - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل منظف أرضيات بصابون المارسيليا - 1.5 لتر,2026-05-11,23.0,Cleaning Tools,Cleaning Supplies,0.0
برميير فوط تنظيف تيفال - 4 قطعة,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس المسلك والمنظف للبالوعات - 1 لتر,2026-05-11,131.0,Cleaning Tools,Cleaning Supplies,0.0
منظف و مطهر مستر ماسل متعدد الاستخدامات، هدوء البحر - 1 لتر,2026-05-11,158.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير فايبر لتنظيف الأطباق - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف المراحيض بالزهور - 450 مل,2026-05-11,450.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف مراحيض سائل برائحة الصنوبر - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير اسفنجة حفر,2026-05-11,29.0,Cleaning Tools,Cleaning Supplies,0.0
سائل مطهر ديتول - 500 مل - عبوتين,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف المراحيض بالصنوبر - 450 مل,2026-05-11,450.0,Cleaning Tools,Cleaning Supplies,0.0
برميير فوط تنظيف - قطعة واحدة,2026-05-11,29.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس مناديل مطهرة بالرائحة المنعشة - 10 مناديل,2026-05-11,10.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك كريستال زجاجة إعادة تعبئة سائل منظف للزجاج والنوافذ برائحة نسيم المحيط - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس مطهر باللافندر - 850 مل,2026-05-11,850.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك باور بلس منظف المرحاض - 450 مل,2026-05-11,450.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير إسفنجة مواعين سيراميك - 1 قطعة,2026-05-11,99.0,Cleaning Tools,Cleaning Supplies,0.0
مستر ماصل منظف تواليت نسيم البحر - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
منظف و مطهر مستر ماسل متعدد الاستخدامات، روعة الزهور - 1 لتر,2026-05-11,158.0,Cleaning Tools,Cleaning Supplies,0.0
سبونتكس اسفنجة جلى - حماية للأظافر - قطعتين,2026-05-11,27.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك سبراي منظف للميكروويف والثلاجات - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
ملمع اثاث بليدج باللافندر - 300 مل,2026-05-11,300.0,Cleaning Tools,Cleaning Supplies,0.0
أقراص ماكسيل ريدبول لغسالات الصحون - 15 قرص,2026-05-11,35.0,Cleaning Tools,Cleaning Supplies,0.0
مستر ماجيك منظف مطبخ بالبرتقال - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك منظف حمامات برائحة التفاح - 700 مل,2026-05-11,19.0,Cleaning Tools,Cleaning Supplies,0.0
برميير مجموعة اسفنج لتنظيف الصحون - 14 قطعة,2026-05-11,14.0,Cleaning Tools,Cleaning Supplies,0.0
منظف ومطهر منزلي برائحة اليمون من بريكس، 3 لتر,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
منظف للأرضيات بليدج فريش - 750 مل,2026-05-11,750.0,Cleaning Tools,Cleaning Supplies,0.0
سائل غسيل الأطباق أوكسي برائحة التفاح الأحمر - 600 مل,2026-05-11,9.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور منظف زجاج برائحة الليمون - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
جل منظف كلوركس برائحة الحمضيات - 400 مل,2026-05-11,400.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل منظف الحمامات - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة مطبخ ميراكس - عبوة من 5,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
لودفيك أقراص لغسالة الأطباق برائحة الليمون - 30 قطعة,2026-05-11,30.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل منظف ارضيات برائحة الليمون - 1.8 لتر,2026-05-11,23.0,Cleaning Tools,Cleaning Supplies,0.0
منظف الباركيه والأسطح الخشبية ماكسيل طارد الحشرات - 1 لتر,2026-05-11,142.0,Cleaning Tools,Cleaning Supplies,0.0
منظف التواليت جنرال باور اكتيف برائحة الصنوبر - 150 جرام,2026-05-11,150.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة تنظيف واريتكس - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
بريميير فوط تنظيف ضد البكتريا - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
جلاسي سائل منظف للزجاج والنوافذ برائحة التفاح - 600 مل,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور أوريجينال منظف زجاج - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور عبوة اعادة تعبئة منظف زجاج برائحة اللافندر - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير ليفة مواعين سيلك - 1 قطعة,2026-05-11,34.0,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز ليفة جلى - لون أخضر - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
لودفيك مسحوق لغسالة الاطباق بخمس وظائف - 1 كجم,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
منظف وملمع الأرضيات شايني برائحة الأزهار - 800 جم,2026-05-11,800.0,Cleaning Tools,Cleaning Supplies,0.0
منظف أخشاب و أثاث سيجمنت - 400 مل,2026-05-11,400.0,Cleaning Tools,Cleaning Supplies,0.0
كلوريل سائل منظف متعدد الاستخدامات برائحة الليمون - 4 لتر,2026-05-11,21.0,Cleaning Tools,Cleaning Supplies,0.0
منظف التواليت من ماكسيل برائحة الليمون - 500 مل,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك كريستال زجاجة إعادة تعبئة سائل منظف للزجاج والنوافذ برائحة الورد - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور أوريجينال منظف زجاج - 500 مل + عبوة اعادة تعبئة - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور عبوة إعادة تعبئة منظف زجاج برائحة الليمون - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس منظف المطبخ بالليمون - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ويندكس أوريجينال منظف زجاج - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ديفا تول منظف سائل متعدد الاستخدامات برائحة التفاح - 700مل,2026-05-11,97.0,Cleaning Tools,Cleaning Supplies,0.0
كارفور أوريجينال عبوة اعادة تعبئة منظف زجاج - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
كلوريل سائل منظف متعدد الاستخدامات برائحة الصنوبر - 1 لتر,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
كارازي ليندوماكس إسفنجة تنظيف - 2 قطعة,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس مناديل مطهرة بانتعاش الليمون - 20 منديل,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
منظف وملمع الأرضيات شايني برائحة اللافندر - 800 جم,2026-05-11,800.0,Cleaning Tools,Cleaning Supplies,0.0
أقراص ماكسيل ريدبول لغسالات الصحون - 30 قرص,2026-05-11,48.0,Cleaning Tools,Cleaning Supplies,0.0
فيبا منظف الأطباق وجميع الأغراض المنزلية مضاد للبكتيريا - 600 جم,2026-05-11,600.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة رأس مقشة بشعيرات ناعمة,2026-05-11,59.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير فوط مايكروفايبر - 4 قطع,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
وي منظف زجاج - رائحة الياسمين - 500 مللي,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
كلوريل سائل منظف متعدد الاستخدامات برائحة الليمون - 2 لتر,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
فيري سائل منظف أطباق - الأصلي - 620 جرام,2026-05-11,620.0,Cleaning Tools,Cleaning Supplies,0.0
بريل سائل غسيل الأطباق برائحة الليمون - 350 جرام,2026-05-11,350.0,Cleaning Tools,Cleaning Supplies,0.0
كبسولات غسالة الاطباق فيري بلس الكل في واحد - 20 كبسولة,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس فريش عبوة اعادة تعبئة منظف زجاج - 600 مل,2026-05-11,600.0,Cleaning Tools,Cleaning Supplies,0.0
بريميير اسفنجة - 5 قطع,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
وي مزيل دهون المطبخ - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ديتول سائل معقّم ومطهر - 120 مل,2026-05-11,120.0,Cleaning Tools,Cleaning Supplies,0.0
كراون أسفنجة تلميع الأحذية - أسود,2026-05-11,29.0,Cleaning Tools,Cleaning Supplies,0.0
قفازات فيرست وان للاستعمال مرة واحدة - 100 قطعة - شفافة,2026-05-11,100.0,Cleaning Tools,Cleaning Supplies,0.0
جلاسي سائل منظف للزجاج والنوافذ برائحة الصنوبر - 600 مل,2026-05-11,24.0,Cleaning Tools,Cleaning Supplies,0.0
منظف الارضيات ماكسيل برائحة ثلج الشتاء - 1.8 لتر,2026-05-11,23.0,Cleaning Tools,Cleaning Supplies,0.0
مسحوق غسيل لغسالات الاطباق من فنش بالليمون - 1 كجم - 2+1 عبوة,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
أقراص جنرال المنظفة للتواليت برائحة اللافندر - 50 جرام,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
ديفا تول منظف سائل متعدد الاستخدامات برائحة الصنوبر - 700مل,2026-05-11,97.0,Cleaning Tools,Cleaning Supplies,0.0
كلوريل سائل منظف متعدد الاستخدامات برائحة اللافندر - 1 لتر,2026-05-11,25.0,Cleaning Tools,Cleaning Supplies,0.0
ديتول سبراي منظف للمطبخ - 500 مل + سبراي منظف للحمامات - 500 مل,2026-05-11,8.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير إسفنجة تنظيف - 1 قطعة,2026-05-11,19.0,Cleaning Tools,Cleaning Supplies,0.0
ملمع اثاث بليدج بالبرتقال - 300 مل,2026-05-11,300.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك منظف تواليت بقوة كلوريل - 700 مل,2026-05-11,19.0,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز سلك مواعين - 20 قطعة,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
اسفنجة تنظيف للاستخدمات القويةبريمير - فضي - 2 قطعة,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
كورازي اركوبالينو اسفنجة جلى - 5 قطع,2026-05-11,5.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة التنظيف واريتكس - 2 قطعه,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا جليتزي كريستال أسفنجة مواعين - قطعتين,2026-05-11,117.0,Cleaning Tools,Cleaning Supplies,0.0
سيف منظف كريمي بالحبيبات الفعالة ورائحة الليمون - 750 مل,2026-05-11,750.0,Cleaning Tools,Cleaning Supplies,0.0
ويندكس أوريجينال عبوة اعادة تعبئة منظف زجاج برائحة الليمون - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك كريستال سائل منظف للزجاج والنوافذ برائحة نسيم المحيط - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل منظف ارضيات برائحة السهول الخضراء - 1.8 لتر,2026-05-11,23.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس أكوا مطهر متعدد الاستخدامات- 4 لتر,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
اسفنجة تنظيف سبونتكس لحماية الاظافر - 1 قطعة,2026-05-11,40.0,Cleaning Tools,Cleaning Supplies,0.0
بورا بيرل صابون سائل أطباق - رائحة ليمون - 4 لتر,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
منظف وملمع الأرضيات شايني برائحة الورود - 800 جم,2026-05-11,800.0,Cleaning Tools,Cleaning Supplies,0.0
فيليدا جليتزي كريستال أسفنجة مواعين - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
ماي تشويس مطهر متعدد الاستخدامات برائحة اللافندر- 4 لتر,2026-05-11,4.0,Cleaning Tools,Cleaning Supplies,0.0
ممسحه ارض ارامكس,2026-05-11,239.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس بخاخ منظف متعدد الاستخدامات - 500 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
ماكسيل ماجيك كريستال سائل منظف للزجاج والنوافذ برائحة الورد - 700 مل,2026-05-11,700.0,Cleaning Tools,Cleaning Supplies,0.0
اسفنجة غسيل الاطباق فيليدا تيب توب - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
سبونتكس فوطة سلك ستانلس ستيل - 3 قطع,2026-05-11,20.0,Cleaning Tools,Cleaning Supplies,0.0
سائل تنظيف لودويك بخاصية إمتصاص رائحة الحيوانات - 1 لتر,2026-05-11,173.0,Cleaning Tools,Cleaning Supplies,0.0
بريمير إسفنجة تنظيف - قطعتين,2026-05-11,29.0,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز ليف مواعين - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
كلين إت فوطة متعددة الأستخدام - 3 قطع,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز إسفنجة تنظيف - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
سيترس سائل منظف الاطباق بقوة الليمون الاخضر المنعش - 4 كجم,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
اكسترا اسفنجة تقشير - شديدة التحمل - 6 قطع,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
موشن منظف متعدد الاستخدامات برائحة التوت - 1 لتر,2026-05-11,59.0,Cleaning Tools,Cleaning Supplies,0.0
هاربيك منظف المرحاض برائحة الليمون - 450 مل,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
واريتكس ستانلس ستيل فوطة مواعين,2026-05-11,,Cleaning Tools,Cleaning Supplies,0.0
منظف كلين إت ديبارتيفول أبريسيف - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز إسفنجة تنظيف - 1 قطعة,2026-05-11,16.0,Cleaning Tools,Cleaning Supplies,0.0
إيزي يوز إسفنجة تنظيف - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس 1x5 منظف ومطهر منزلي بالليمون - 400 مل,2026-05-11,400.0,Cleaning Tools,Cleaning Supplies,0.0
كلوركس 1x5 منظف ومطهر منزلي باللافندر - 400 مل,2026-05-11,400.0,Cleaning Tools,Cleaning Supplies,0.0
وريتكس اسفنجة تنظيف - عادية - 1قطعة,2026-05-11,26.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة مطبخ كورازي الإقتصادية - عبوة من 2,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
كورازي ليمبو اسفنجة جلى - قطعتين,2026-05-11,57.0,Cleaning Tools,Cleaning Supplies,0.0
كريم كراون ملمع للأحذية - أسود - 50 مل,2026-05-11,50.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة تنظيف سبونتكس - عبوة من 2,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
منظف الأرضيات بليدج للأسطح المتعددة - 750 مل,2026-05-11,750.0,Cleaning Tools,Cleaning Supplies,0.0
إسفنجة التنظيف واريتكس,2026-05-11,34.0,Cleaning Tools,Cleaning Supplies,0.0
واريتيكس طقم اسفنج لتنظيف المطبخ - 12 قطعة,2026-05-11,12.0,Cleaning Tools,Cleaning Supplies,0.0
برو ستار رأس مقشة ناعمة,2026-05-11,139.0,Cleaning Tools,Cleaning Supplies,0.0
منظف ​​موشن لجميع الأقمشة والأسطح برائحة الليمون - 1 لتر,2026-05-11,82.0,Cleaning Tools,Cleaning Supplies,0.0
واريتكس اسفنجة تنظيف خشنة للمطبخ,2026-05-11,26.0,Cleaning Tools,Cleaning Supplies,0.0
ويندكس أوريجينال منظف زجاج برائحة اللافندر - 500 مل,2026-05-11,500.0,Cleaning Tools,Cleaning Supplies,0.0
وريتكس اسفنجة تنظيف - 2 قطعة,2026-05-11,2.0,Cleaning Tools,Cleaning Supplies,0.0
بيانكا تنظيف - لحماية الأظافر - 3 قطع,2026-05-11,3.0,Cleaning Tools,Cleaning Supplies,0.0
دلو رينامورا برونو أوتوماتيك,2026-05-11,799.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر إسفنجة لتلميع الأحذية السوداء,2026-05-11,43.0,Cleaning Tools,Cleaning Supplies,0.0
سيلفر إسفنجة لتلميع الأحذية - شفافة,2026-05-11,43.0,Cleaning Tools,Cleaning Supplies,0.0
ملمع خشب لوبريكس - 200 مل,2026-05-11,200.0,Cleaning Tools,Cleaning Supplies,0.0
بالك سبراي تلميع الأحذية الشمواه - 200 مل - شفاف,2026-05-11,200.0,Cleaning Tools,Cleaning Supplies,0.0
الهلال والنجمة الذهبية جاروف تنظيف مع مقشة,2026-05-11,69.0,Cleaning Tools,Cleaning Supplies,0.0
